epoch,train_loss,train_mse,train_mae,train_nmae,val_loss,val_mse,val_mae,val_nmae
1,0.32012956980480256,0.32012956980480256,0.32042647768268123,0.4380534327368925,0.4613791857139174,0.4613791857139174,0.3086485497204654,0.40811205207476675
2,0.28807994511045026,0.28807994511045026,0.2917085206253216,0.39880817091653803,0.45833801788737977,0.45833801788737977,0.3067541543618742,0.4051046113709518
3,0.28046308338770326,0.28046308338770326,0.28422718898477656,0.3885955155719644,0.4464464250458292,0.4464464250458292,0.2932926919266402,0.38766242575966514
4,0.27635656122406693,0.27635656122406693,0.27987931538089705,0.3825631803080814,0.44882115026913494,0.44882115026913494,0.2893718647669597,0.3824039461076324
5,0.2733306550130514,0.2733306550130514,0.27694775913130126,0.3785687503077184,0.44404352774103006,0.44404352774103006,0.28610111151833134,0.37808497002473773
6,0.2714538712579631,0.2714538712579631,0.27484808116411624,0.3757500731002633,0.44981612999396153,0.44981612999396153,0.28832803700702736,0.38058586843761594
