epoch,train_loss,train_mse,train_mae,train_nmae,val_loss,val_mse,val_mae,val_nmae
1,0.48343452960252764,0.48343452960252764,0.509653627872467,0.7106357395441971,0.3880148082971573,0.3880148082971573,0.4103651702404022,0.5207690806875627
2,0.38855602145195006,0.38855602145195006,0.4496941402554512,0.5921172740514492,0.4019969552755356,0.4019969552755356,0.40873018503189085,0.5186903732450093
