epoch,train_loss,train_mse,train_mae,train_nmae,val_loss,val_mse,val_mae,val_nmae
1,0.7343418033753367,0.7211394273280669,0.5753800651366762,0.8151947768751315,0.4407281085244707,0.4304770288636556,0.44316418589772405,0.49516971105042984
2,0.5567212855215553,0.5438224956554045,0.4620420298130392,0.6479603224284805,0.293824399041163,0.2825714307459625,0.37383471832082077,0.4465935020600293
3,0.49365803372892114,0.48288350442437816,0.42393904602784904,0.5948155034369391,0.33942865942781036,0.32922280297891515,0.4437837572516622,0.5281434529600763
4,0.44819814111474604,0.4375373680452756,0.4102103135032619,0.5842677601944479,0.3031872659921646,0.2921532160929731,0.3862448499814884,0.48356221729878085
5,0.40101472532256044,0.3916078482037611,0.37997453590091185,0.5415917464079368,0.3079767559428473,0.30158592352794633,0.37778785663682063,0.43415820478670486
