epoch,train_loss,train_mse,train_mae,train_nmae,val_loss,val_mse,val_mae,val_nmae
1,0.1711837880535914,0.1711837880535914,0.2513195409482597,0.35553110658816367,0.20103297017653482,0.20103297017653482,0.3032936392410531,0.30118043484717605
2,0.1701724178377964,0.1701724178377964,0.2503566836974147,0.35439489777722116,0.17533722613440508,0.17533722613440508,0.288675893020054,0.2855054524091176
3,0.17043701434650893,0.17043701434650893,0.25038466806464155,0.35419313548494163,0.17003833929703455,0.17003833929703455,0.27316629072397564,0.2711202182051184
4,0.17000431116690612,0.17000431116690612,0.2504022198385856,0.3542689123979547,0.18094660282759506,0.18094660282759506,0.28859452699008586,0.2858246943458967
5,0.1702414561232048,0.1702414561232048,0.2505206439549632,0.3545720402951825,0.1712762244133554,0.1712762244133554,0.27445076963928233,0.27178249704656215
6,0.17041043807069542,0.17041043807069542,0.25037191001731807,0.35442974700238655,0.17745126248093385,0.17745126248093385,0.29352811858387573,0.2892540079490032
