epoch,train_loss,train_mse,train_mae,train_nmae,val_loss,val_mse,val_mae,val_nmae
1,0.19317624285719004,0.19317624285719004,0.2863517581206122,0.34694260289805384,0.15782000659744636,0.15782000659744636,0.2487673854649255,0.3290778426733602
2,0.1788995024646938,0.1788995024646938,0.2737563681409466,0.3317001145943108,0.15747850263132845,0.15747850263132845,0.25349108778433843,0.3353633915835365
3,0.1753607501141915,0.1753607501141915,0.2708842106646031,0.3281719924613844,0.15127215835879843,0.15127215835879843,0.24290719584852738,0.32130704735689697
4,0.1731682291350498,0.1731682291350498,0.2691438946173691,0.32603774287372483,0.15014611377912554,0.15014611377912554,0.2425461858393454,0.3208706376882878
5,0.17178707214319744,0.17178707214319744,0.26811587406173104,0.32483138337732653,0.1483667467541593,0.1483667467541593,0.23962923319134802,0.3170547543058085
6,0.17067621973323768,0.17067621973323768,0.2672183148881868,0.32371259930346313,0.14914958687258256,0.14914958687258256,0.2441566659355013,0.322988205731704
