epoch,train_loss,train_mse,train_mae,train_nmae,val_loss,val_mse,val_mae,val_nmae
1,0.21239681271948616,0.21239681271948616,0.2933630947567498,0.35551545031331483,0.17992342674769815,0.17992342674769815,0.25836989097884777,0.3416880336773789
2,0.2043584433225782,0.2043584433225782,0.28523941202136216,0.3456910603791929,0.18164205960106775,0.18164205960106775,0.2615521987576966,0.345901580499392
3,0.204261274618617,0.204261274618617,0.28505319906347537,0.3454499615381171,0.18137436214399638,0.18137436214399638,0.26212291151567213,0.3466075174993547
4,0.2042711999222358,0.2042711999222358,0.2850623437621591,0.3454496116939618,0.17842053446906975,0.17842053446906975,0.254943329382582,0.33718388761426843
5,0.20431438944947575,0.20431438944947575,0.28513688209387916,0.34547951145330114,0.1807178699290997,0.1807178699290997,0.258289868476263,0.34158705653605287
6,0.20438970277734045,0.20438970277734045,0.2851430492166892,0.3455635106560564,0.17872080907272617,0.17872080907272617,0.25753523660853084,0.3405547022818441
