epoch,train_loss,train_mse,train_mae,train_nmae,val_loss,val_mse,val_mae,val_nmae
1,0.41708792836795494,0.41708792836795494,0.3653059791278003,0.49952794814405016,0.564333006524178,0.564333006524178,0.3787913261766893,0.5006503292729245
2,0.4059219799225769,0.4059219799225769,0.3541824259874759,0.48443105343780835,0.5647344114550625,0.5647344114550625,0.38145302659775837,0.5033923029079445
3,0.4058080603208943,0.4058080603208943,0.354157531117462,0.4843251372895671,0.5579396452889385,0.5579396452889385,0.3732445569282555,0.4933900262147788
4,0.4059006237356494,0.4059006237356494,0.3541117840693693,0.48425477860526106,0.5598055962338505,0.5598055962338505,0.3763316694153361,0.4969198793047589
5,0.40587189479981883,0.40587189479981883,0.3541978479940555,0.48435480963469346,0.571639178998499,0.571639178998499,0.3864621340151293,0.5102115712103975
6,0.40574341071344305,0.40574341071344305,0.3541406103163898,0.4842896654521581,0.5597455218254802,0.5597455218254802,0.3730247407074434,0.49292858693615393
