epoch,train_loss,train_mse,train_mae,train_nmae,val_loss,val_mse,val_mae,val_nmae
1,0.6529854594561503,0.6529854594561503,0.587960708361259,0.794123603548269,0.8750691412183672,0.8750691412183672,0.750159776142956,0.9433562037556797
2,0.5023286524470253,0.5023286524470253,0.5146290977285785,0.6973402826510983,0.8316777117052254,0.8316777117052254,0.7186120737497701,0.9040184547307095
3,0.4462135246498936,0.4462135246498936,0.48298137239342825,0.6553307030219802,0.7602983281164726,0.7602983281164726,0.667899610986072,0.8403551649071338
4,0.41333175431180014,0.41333175431180014,0.4648054206306443,0.6309401566562064,0.6919003823403783,0.6919003823403783,0.627149255864142,0.7890201965996895
5,0.3895892421975466,0.3895892421975466,0.45169505296039697,0.6138854151203675,0.6756435775994237,0.6756435775994237,0.6184909216964228,0.7775181435010001
6,0.37156469413788623,0.37156469413788623,0.4413147349378686,0.5997303743517464,0.7407299792698742,0.7407299792698742,0.6375945847200635,0.8020809802928299
