epoch,train_loss,train_mse,train_mae,train_nmae,val_loss,val_mse,val_mae,val_nmae
1,0.3017272008198003,0.3017272008198003,0.32793251404662926,0.4464337091953296,0.261641866735463,0.261641866735463,0.34954850802433146,0.3396041707114036
2,0.2930565929611524,0.2930565929611524,0.32156325815618036,0.43737767965937374,0.2653987793414627,0.2653987793414627,0.35030275066066713,0.3404851980144136
3,0.2928640363651017,0.2928640363651017,0.3215082778086265,0.43741699248230953,0.2677524151660285,0.2677524151660285,0.35270713465017023,0.3426238245647405
4,0.2928072633445263,0.2928072633445263,0.32193010693788526,0.43852396881938566,0.28195832897592515,0.28195832897592515,0.3660934410844613,0.3554821290098928
